PersonenID,Alter,Geschlecht,Beruf,Haushaltstyp,Wohnviertel,Startzeit,Endzeit,Startort,Zielort,Zweck,Entfernung_km,Verkehrsmittel,Multimodal
855,60,männlich,Angestellt,alleinlebend,Oststadt,11:07,11:27,Hbf,KIT Campus Süd,Sport,3.7,Fahrrad,nein
855,60,männlich,Angestellt,alleinlebend,Oststadt,12:43,13:11,KIT Campus Süd,Europabad,Arbeit,1.4,zu Fuß,nein
855,60,männlich,Angestellt,alleinlebend,Oststadt,18:23,18:34,Europabad,Marktplatz,Einkaufen,6.1,ÖPNV,nein
855,60,männlich,Angestellt,alleinlebend,Oststadt,19:09,19:38,Marktplatz,Hagsfeld,Arbeit,2.2,zu Fuß,nein
855,60,männlich,Angestellt,alleinlebend,Oststadt,23:46,00:16,Hagsfeld,Rüppurrer Straße,Einkaufen,1.2,Auto,nein
855,60,männlich,Angestellt,alleinlebend,Oststadt,01:35,02:06,Rüppurrer Straße,Wildparkstadion,Heimweg,5.1,Auto,nein
856,30,männlich,Selbstständig,Wohngemeinschaft,Grünwinkel,05:37,05:59,FH Karlsruhe,Waldstadt Zentrum,Heimweg,4.9,multimodal,ja
856,30,männlich,Selbstständig,Wohngemeinschaft,Grünwinkel,07:22,07:45,Waldstadt Zentrum,Europabad,Begleitung,3.4,Fahrrad,nein
856,30,männlich,Selbstständig,Wohngemeinschaft,Grünwinkel,08:01,08:11,Europabad,FH Karlsruhe,Heimweg,1.6,multimodal,ja
857,26,weiblich,Student*in,Wohngemeinschaft,Innenstadt,06:40,07:18,Marktplatz,Rheinhafen,Freizeit,5.1,Auto,nein
857,26,weiblich,Student*in,Wohngemeinschaft,Innenstadt,10:01,10:30,Rheinhafen,Rüppurrer Straße,Schule/Uni,4.7,Auto,nein
857,26,weiblich,Student*in,Wohngemeinschaft,Innenstadt,14:52,15:13,Rüppurrer Straße,Siemensallee,Heimweg,8.2,ÖPNV,nein
857,26,weiblich,Student*in,Wohngemeinschaft,Innenstadt,16:12,16:43,Siemensallee,FH Karlsruhe,Erholung,2.2,zu Fuß,nein
857,26,weiblich,Student*in,Wohngemeinschaft,Innenstadt,18:25,19:09,FH Karlsruhe,Europabad,Arbeit,2.6,zu Fuß,nein
857,26,weiblich,Student*in,Wohngemeinschaft,Innenstadt,00:41,00:54,Europabad,Hagsfeld,Arbeit,2.0,zu Fuß,nein
857,26,weiblich,Student*in,Wohngemeinschaft,Innenstadt,07:08,07:32,Hagsfeld,Marktplatz,Heimweg,2.2,zu Fuß,nein
858,46,weiblich,Rentner*in,alleinlebend,Durlach,06:52,07:03,Rüppurrer Straße,Durlach Zentrum,Freizeit,3.8,Fahrrad,nein
858,46,weiblich,Rentner*in,alleinlebend,Durlach,08:54,08:38,Durlach Zentrum,Hbf,Arztbesuch,3.1,Fahrrad,nein
858,46,weiblich,Rentner*in,alleinlebend,Durlach,10:03,10:32,Hbf,Rheinhafen,Freizeit,8.9,multimodal,ja
858,46,weiblich,Rentner*in,alleinlebend,Durlach,12:04,12:43,Rheinhafen,Rüppurrer Straße,Heimweg,4.4,Fahrrad,nein
859,31,männlich,Student*in,alleinlebend,Mühlburg,06:57,07:42,Hbf,KIT Campus Süd,Einkaufen,4.1,Fahrrad,nein
859,31,männlich,Student*in,alleinlebend,Mühlburg,08:59,09:24,KIT Campus Süd,Schloss Karlsruhe,Schule/Uni,2.5,Fahrrad,nein
859,31,männlich,Student*in,alleinlebend,Mühlburg,15:07,15:45,Schloss Karlsruhe,Hbf,Heimweg,3.8,ÖPNV,nein
860,48,männlich,Arbeitslos,Wohngemeinschaft,Knielingen,05:47,06:24,Europabad,Städtisches Klinikum,Arbeit,2.1,zu Fuß,nein
860,48,männlich,Arbeitslos,Wohngemeinschaft,Knielingen,13:52,14:24,Städtisches Klinikum,ZKM,Erholung,3.9,Fahrrad,nein
860,48,männlich,Arbeitslos,Wohngemeinschaft,Knielingen,15:37,16:12,ZKM,Europabad,Heimweg,3.3,Fahrrad,nein
861,42,männlich,Rentner*in,alleinlebend,Durlach,05:57,06:33,Hagsfeld,Wildparkstadion,Sport,2.6,zu Fuß,nein
861,42,männlich,Rentner*in,alleinlebend,Durlach,08:49,09:12,Wildparkstadion,Durlach Zentrum,Arbeit,2.9,Fahrrad,nein
861,42,männlich,Rentner*in,alleinlebend,Durlach,14:34,15:13,Durlach Zentrum,Hbf,Heimweg,2.6,E-Scooter,nein
861,42,männlich,Rentner*in,alleinlebend,Durlach,16:03,16:24,Hbf,Waldstadt Zentrum,Arbeit,3.6,Auto,nein
861,42,männlich,Rentner*in,alleinlebend,Durlach,00:47,01:29,Waldstadt Zentrum,Rheinhafen,Heimweg,2.8,Fahrrad,nein
861,42,männlich,Rentner*in,alleinlebend,Durlach,02:23,03:01,Rheinhafen,Städtisches Klinikum,Arbeit,2.0,zu Fuß,nein
861,42,männlich,Rentner*in,alleinlebend,Durlach,10:23,10:53,Städtisches Klinikum,Hagsfeld,Heimweg,2.6,Fahrrad,nein
862,18,männlich,Rentner*in,alleinlebend,Innenstadt,06:38,06:54,Siemensallee,Hagsfeld,Arbeit,3.8,multimodal,ja
862,18,männlich,Rentner*in,alleinlebend,Innenstadt,14:58,15:38,Hagsfeld,Weststadt,Einkaufen,2.8,Fahrrad,nein
862,18,männlich,Rentner*in,alleinlebend,Innenstadt,16:46,17:27,Weststadt,Europabad,Arbeit,1.8,multimodal,ja
862,18,männlich,Rentner*in,alleinlebend,Innenstadt,23:03,23:48,Europabad,Schloss Karlsruhe,Sport,1.9,zu Fuß,nein
862,18,männlich,Rentner*in,alleinlebend,Innenstadt,00:51,01:21,Schloss Karlsruhe,Rüppurrer Straße,Sport,1.2,Fahrrad,nein
862,18,männlich,Rentner*in,alleinlebend,Innenstadt,03:51,04:19,Rüppurrer Straße,Siemensallee,Heimweg,2.3,Fahrrad,nein
863,62,männlich,Angestellt,alleinlebend,Neureut,05:38,05:56,Hagsfeld,Rheinhafen,Sport,4.3,Fahrrad,nein
863,62,männlich,Angestellt,alleinlebend,Neureut,07:41,08:16,Rheinhafen,Siemensallee,Freizeit,1.6,zu Fuß,nein
863,62,männlich,Angestellt,alleinlebend,Neureut,09:26,09:43,Siemensallee,Europabad,Begleitung,3.0,Fahrrad,nein
863,62,männlich,Angestellt,alleinlebend,Neureut,09:54,10:27,Europabad,Rüppurrer Straße,Arbeit,2.2,ÖPNV,nein
863,62,männlich,Angestellt,alleinlebend,Neureut,16:41,17:08,Rüppurrer Straße,Hagsfeld,Heimweg,4.8,Auto,nein
864,66,weiblich,Schüler*in,Wohngemeinschaft,Grünwinkel,06:52,07:03,Hagsfeld,Schloss Karlsruhe,Freizeit,2.5,zu Fuß,nein
864,66,weiblich,Schüler*in,Wohngemeinschaft,Grünwinkel,08:00,08:22,Schloss Karlsruhe,Waldstadt Zentrum,Arbeit,5.1,Auto,nein
864,66,weiblich,Schüler*in,Wohngemeinschaft,Grünwinkel,12:54,13:36,Waldstadt Zentrum,Wildparkstadion,Schule/Uni,6.3,multimodal,ja
864,66,weiblich,Schüler*in,Wohngemeinschaft,Grünwinkel,21:48,22:15,Wildparkstadion,KIT Campus Süd,Einkaufen,3.1,Fahrrad,nein
864,66,weiblich,Schüler*in,Wohngemeinschaft,Grünwinkel,22:46,23:21,KIT Campus Süd,Rüppurrer Straße,Einkaufen,3.5,Fahrrad,nein
864,66,weiblich,Schüler*in,Wohngemeinschaft,Grünwinkel,00:00,00:21,Rüppurrer Straße,Europabad,Sport,3.4,Fahrrad,nein
864,66,weiblich,Schüler*in,Wohngemeinschaft,Grünwinkel,02:13,02:36,Europabad,Hagsfeld,Heimweg,2.5,zu Fuß,nein
865,30,weiblich,Schüler*in,Wohngemeinschaft,Innenstadt,05:55,06:06,Schloss Karlsruhe,Weststadt,Sport,4.4,Fahrrad,nein
865,30,weiblich,Schüler*in,Wohngemeinschaft,Innenstadt,08:46,09:07,Weststadt,KIT Campus Süd,Erholung,6.6,ÖPNV,nein
865,30,weiblich,Schüler*in,Wohngemeinschaft,Innenstadt,10:40,11:18,KIT Campus Süd,Rüppurrer Straße,Schule/Uni,2.7,Fahrrad,nein
865,30,weiblich,Schüler*in,Wohngemeinschaft,Innenstadt,17:45,17:56,Rüppurrer Straße,Wildparkstadion,Begleitung,2.2,zu Fuß,nein
865,30,weiblich,Schüler*in,Wohngemeinschaft,Innenstadt,18:08,18:35,Wildparkstadion,Waldstadt Zentrum,Heimweg,7.6,ÖPNV,nein
865,30,weiblich,Schüler*in,Wohngemeinschaft,Innenstadt,20:21,20:54,Waldstadt Zentrum,Schloss Karlsruhe,Heimweg,5.4,Auto,nein
866,33,weiblich,Angestellt,alleinlebend,Grünwinkel,05:56,06:29,Marktplatz,Städtisches Klinikum,Arbeit,2.6,Fahrrad,nein
866,33,weiblich,Angestellt,alleinlebend,Grünwinkel,13:39,14:03,Städtisches Klinikum,Durlach Zentrum,Arbeit,3.2,Fahrrad,nein
866,33,weiblich,Angestellt,alleinlebend,Grünwinkel,20:26,21:00,Durlach Zentrum,Rheinhafen,Arbeit,7.8,ÖPNV,nein
866,33,weiblich,Angestellt,alleinlebend,Grünwinkel,05:34,06:10,Rheinhafen,Wildparkstadion,Freizeit,8.1,multimodal,ja
866,33,weiblich,Angestellt,alleinlebend,Grünwinkel,07:35,08:02,Wildparkstadion,Marktplatz,Heimweg,3.7,Fahrrad,nein
867,43,männlich,Rentner*in,alleinlebend,Mühlburg,05:57,06:34,Städtisches Klinikum,Waldstadt Zentrum,Einkaufen,7.9,ÖPNV,nein
867,43,männlich,Rentner*in,alleinlebend,Mühlburg,07:37,08:07,Waldstadt Zentrum,Rheinhafen,Begleitung,1.6,multimodal,ja
867,43,männlich,Rentner*in,alleinlebend,Mühlburg,08:31,09:11,Rheinhafen,Durlach Zentrum,Einkaufen,2.7,Fahrrad,nein
867,43,männlich,Rentner*in,alleinlebend,Mühlburg,10:38,11:06,Durlach Zentrum,Weststadt,Freizeit,7.2,multimodal,ja
867,43,männlich,Rentner*in,alleinlebend,Mühlburg,13:29,14:05,Weststadt,Hbf,Freizeit,2.5,zu Fuß,nein
867,43,männlich,Rentner*in,alleinlebend,Mühlburg,15:32,15:58,Hbf,FH Karlsruhe,Arbeit,2.8,E-Scooter,nein
867,43,männlich,Rentner*in,alleinlebend,Mühlburg,23:38,00:09,FH Karlsruhe,Wildparkstadion,Schule/Uni,2.4,Fahrrad,nein
867,43,männlich,Rentner*in,alleinlebend,Mühlburg,04:21,04:50,Wildparkstadion,Städtisches Klinikum,Heimweg,1.9,multimodal,ja
868,44,weiblich,Selbstständig,alleinlebend,Innenstadt,05:36,06:15,Schloss Karlsruhe,Rheinhafen,Schule/Uni,1.6,E-Scooter,nein
868,44,weiblich,Selbstständig,alleinlebend,Innenstadt,11:55,12:07,Rheinhafen,ZKM,Arbeit,4.9,ÖPNV,nein
868,44,weiblich,Selbstständig,alleinlebend,Innenstadt,20:17,20:36,ZKM,Durlach Zentrum,Einkaufen,6.1,ÖPNV,nein
868,44,weiblich,Selbstständig,alleinlebend,Innenstadt,21:23,21:55,Durlach Zentrum,Wildparkstadion,Begleitung,3.5,E-Scooter,nein
868,44,weiblich,Selbstständig,alleinlebend,Innenstadt,22:05,22:30,Wildparkstadion,Hbf,Erholung,1.9,Fahrrad,nein
868,44,weiblich,Selbstständig,alleinlebend,Innenstadt,00:23,00:41,Hbf,KIT Campus Süd,Arztbesuch,8.9,multimodal,ja
868,44,weiblich,Selbstständig,alleinlebend,Innenstadt,01:18,01:50,KIT Campus Süd,Schloss Karlsruhe,Heimweg,1.9,ÖPNV,nein
869,49,männlich,Angestellt,alleinlebend,Innenstadt,05:42,06:11,Waldstadt Zentrum,KIT Campus Süd,Schule/Uni,2.3,Auto,nein
869,49,männlich,Angestellt,alleinlebend,Innenstadt,10:44,11:02,KIT Campus Süd,Hagsfeld,Arbeit,3.9,Fahrrad,nein
869,49,männlich,Angestellt,alleinlebend,Innenstadt,17:01,17:25,Hagsfeld,Hbf,Einkaufen,6.8,multimodal,ja
869,49,männlich,Angestellt,alleinlebend,Innenstadt,18:48,19:19,Hbf,Rheinhafen,Arbeit,6.5,ÖPNV,nein
869,49,männlich,Angestellt,alleinlebend,Innenstadt,00:10,00:27,Rheinhafen,Waldstadt Zentrum,Heimweg,1.5,zu Fuß,nein
870,69,divers,Rentner*in,alleinlebend,Innenstadt,06:03,06:22,Schloss Karlsruhe,Durlach Zentrum,Schule/Uni,3.9,Fahrrad,nein
870,69,divers,Rentner*in,alleinlebend,Innenstadt,13:36,13:57,Durlach Zentrum,Hagsfeld,Freizeit,4.4,ÖPNV,nein
870,69,divers,Rentner*in,alleinlebend,Innenstadt,16:25,16:38,Hagsfeld,Hbf,Begleitung,5.0,ÖPNV,nein
870,69,divers,Rentner*in,alleinlebend,Innenstadt,17:04,17:26,Hbf,Wildparkstadion,Heimweg,3.5,Fahrrad,nein
870,69,divers,Rentner*in,alleinlebend,Innenstadt,18:40,19:08,Wildparkstadion,Schloss Karlsruhe,Heimweg,1.9,Auto,nein
871,36,weiblich,Selbstständig,alleinlebend,Neureut,06:11,06:27,Hbf,Siemensallee,Arztbesuch,2.1,E-Scooter,nein
871,36,weiblich,Selbstständig,alleinlebend,Neureut,07:56,08:25,Siemensallee,Europabad,Heimweg,4.2,multimodal,ja
871,36,weiblich,Selbstständig,alleinlebend,Neureut,09:23,10:02,Europabad,Hbf,Heimweg,4.4,Fahrrad,nein
872,27,männlich,Angestellt,alleinlebend,Neureut,06:23,07:02,Hagsfeld,Hbf,Arbeit,4.6,multimodal,ja
872,27,männlich,Angestellt,alleinlebend,Neureut,14:19,14:35,Hbf,Rheinhafen,Schule/Uni,2.8,Fahrrad,nein
872,27,männlich,Angestellt,alleinlebend,Neureut,19:19,19:49,Rheinhafen,Marktplatz,Einkaufen,3.2,Fahrrad,nein
872,27,männlich,Angestellt,alleinlebend,Neureut,20:46,21:06,Marktplatz,Hagsfeld,Heimweg,2.8,Fahrrad,nein
873,18,weiblich,Angestellt,Paar ohne Kinder,Durlach,06:37,06:54,Rüppurrer Straße,KIT Campus Süd,Schule/Uni,3.7,Fahrrad,nein
873,18,weiblich,Angestellt,Paar ohne Kinder,Durlach,14:40,15:15,KIT Campus Süd,Rheinhafen,Erholung,2.7,Fahrrad,nein
873,18,weiblich,Angestellt,Paar ohne Kinder,Durlach,18:14,18:27,Rheinhafen,ZKM,Einkaufen,2.2,Fahrrad,nein
873,18,weiblich,Angestellt,Paar ohne Kinder,Durlach,19:35,20:12,ZKM,Rüppurrer Straße,Heimweg,6.5,ÖPNV,nein
874,28,männlich,Schüler*in,alleinlebend,Mühlburg,06:12,06:24,Waldstadt Zentrum,Marktplatz,Begleitung,7.5,multimodal,ja
874,28,männlich,Schüler*in,alleinlebend,Mühlburg,06:52,07:36,Marktplatz,Durlach Zentrum,Arbeit,3.3,Fahrrad,nein
874,28,männlich,Schüler*in,alleinlebend,Mühlburg,15:10,15:48,Durlach Zentrum,Städtisches Klinikum,Arbeit,3.4,Fahrrad,nein
874,28,männlich,Schüler*in,alleinlebend,Mühlburg,21:16,21:39,Städtisches Klinikum,Wildparkstadion,Schule/Uni,1.5,zu Fuß,nein
874,28,männlich,Schüler*in,alleinlebend,Mühlburg,06:10,06:55,Wildparkstadion,KIT Campus Süd,Sport,2.0,ÖPNV,nein
874,28,männlich,Schüler*in,alleinlebend,Mühlburg,08:09,09:31,KIT Campus Süd,ZKM,Schule/Uni,3.0,multimodal,ja
874,28,männlich,Schüler*in,alleinlebend,Mühlburg,14:00,14:19,ZKM,Waldstadt Zentrum,Heimweg,6.9,ÖPNV,nein
875,38,weiblich,Angestellt,Paar ohne Kinder,Neureut,06:40,07:01,Städtisches Klinikum,KIT Campus Süd,Arbeit,2.3,zu Fuß,nein
875,38,weiblich,Angestellt,Paar ohne Kinder,Neureut,13:07,13:33,KIT Campus Süd,Rüppurrer Straße,Arbeit,3.6,ÖPNV,nein
875,38,weiblich,Angestellt,Paar ohne Kinder,Neureut,20:42,21:20,Rüppurrer Straße,Waldstadt Zentrum,Sport,1.7,zu Fuß,nein
875,38,weiblich,Angestellt,Paar ohne Kinder,Neureut,23:38,23:52,Waldstadt Zentrum,Hbf,Schule/Uni,2.7,Auto,nein
875,38,weiblich,Angestellt,Paar ohne Kinder,Neureut,04:04,04:32,Hbf,Städtisches Klinikum,Heimweg,2.2,E-Scooter,nein
876,66,männlich,Student*in,Paar ohne Kinder,Durlach,05:58,06:13,Durlach Zentrum,Waldstadt Zentrum,Schule/Uni,7.5,multimodal,ja
876,66,männlich,Student*in,Paar ohne Kinder,Durlach,11:33,12:13,Waldstadt Zentrum,ZKM,Einkaufen,2.1,zu Fuß,nein
876,66,männlich,Student*in,Paar ohne Kinder,Durlach,12:49,13:19,ZKM,Europabad,Arbeit,1.7,Auto,nein
876,66,männlich,Student*in,Paar ohne Kinder,Durlach,22:18,22:35,Europabad,Hagsfeld,Schule/Uni,4.8,Fahrrad,nein
876,66,männlich,Student*in,Paar ohne Kinder,Durlach,03:39,04:13,Hagsfeld,Siemensallee,Arbeit,6.7,Auto,nein
876,66,männlich,Student*in,Paar ohne Kinder,Durlach,08:27,09:23,Siemensallee,Schloss Karlsruhe,Freizeit,2.4,ÖPNV,nein
876,66,männlich,Student*in,Paar ohne Kinder,Durlach,10:41,10:56,Schloss Karlsruhe,Durlach Zentrum,Heimweg,2.5,zu Fuß,nein
877,31,männlich,Student*in,alleinlebend,Grünwinkel,06:40,07:05,ZKM,Hbf,Begleitung,2.0,zu Fuß,nein
877,31,männlich,Student*in,alleinlebend,Grünwinkel,07:25,08:03,Hbf,Marktplatz,Sport,2.0,E-Scooter,nein
877,31,männlich,Student*in,alleinlebend,Grünwinkel,09:17,09:28,Marktplatz,Siemensallee,Erholung,1.8,zu Fuß,nein
877,31,männlich,Student*in,alleinlebend,Grünwinkel,11:30,11:40,Siemensallee,ZKM,Heimweg,3.9,multimodal,ja
878,42,weiblich,Rentner*in,alleinlebend,Durlach,05:36,05:46,Durlach Zentrum,KIT Campus Süd,Sport,2.3,zu Fuß,nein
878,42,weiblich,Rentner*in,alleinlebend,Durlach,07:02,07:36,KIT Campus Süd,ZKM,Heimweg,2.9,E-Scooter,nein
878,42,weiblich,Rentner*in,alleinlebend,Durlach,08:22,09:29,ZKM,Rüppurrer Straße,Schule/Uni,7.9,multimodal,ja
878,42,weiblich,Rentner*in,alleinlebend,Durlach,13:57,14:17,Rüppurrer Straße,Schloss Karlsruhe,Heimweg,2.6,E-Scooter,nein
878,42,weiblich,Rentner*in,alleinlebend,Durlach,15:44,16:19,Schloss Karlsruhe,Durlach Zentrum,Heimweg,1.4,zu Fuß,nein
879,39,männlich,Schüler*in,alleinlebend,Innenstadt,06:04,06:40,KIT Campus Süd,Siemensallee,Arbeit,5.5,multimodal,ja
879,39,männlich,Schüler*in,alleinlebend,Innenstadt,13:38,14:07,Siemensallee,FH Karlsruhe,Freizeit,5.4,ÖPNV,nein
879,39,männlich,Schüler*in,alleinlebend,Innenstadt,16:39,16:58,FH Karlsruhe,Städtisches Klinikum,Heimweg,2.4,Fahrrad,nein
879,39,männlich,Schüler*in,alleinlebend,Innenstadt,18:32,18:48,Städtisches Klinikum,Europabad,Arbeit,2.4,E-Scooter,nein
879,39,männlich,Schüler*in,alleinlebend,Innenstadt,03:29,03:47,Europabad,KIT Campus Süd,Heimweg,2.2,multimodal,ja
880,57,weiblich,Angestellt,Wohngemeinschaft,Südweststadt,06:18,06:31,Wildparkstadion,Europabad,Arbeit,3.2,ÖPNV,nein
880,57,weiblich,Angestellt,Wohngemeinschaft,Südweststadt,11:47,11:57,Europabad,ZKM,Einkaufen,4.6,ÖPNV,nein
880,57,weiblich,Angestellt,Wohngemeinschaft,Südweststadt,13:02,13:22,ZKM,Wildparkstadion,Heimweg,1.9,E-Scooter,nein
881,77,männlich,Angestellt,alleinlebend,Innenstadt,05:58,06:34,Durlach Zentrum,Waldstadt Zentrum,Erholung,2.6,E-Scooter,nein
881,77,männlich,Angestellt,alleinlebend,Innenstadt,08:46,09:01,Waldstadt Zentrum,Städtisches Klinikum,Arbeit,2.3,zu Fuß,nein
881,77,männlich,Angestellt,alleinlebend,Innenstadt,16:15,16:25,Städtisches Klinikum,Marktplatz,Heimweg,2.0,zu Fuß,nein
881,77,männlich,Angestellt,alleinlebend,Innenstadt,18:25,18:54,Marktplatz,Weststadt,Heimweg,3.0,Fahrrad,nein
881,77,männlich,Angestellt,alleinlebend,Innenstadt,19:47,19:59,Weststadt,Hagsfeld,Einkaufen,1.9,Fahrrad,nein
881,77,männlich,Angestellt,alleinlebend,Innenstadt,20:34,21:00,Hagsfeld,Rheinhafen,Heimweg,2.8,multimodal,ja
881,77,männlich,Angestellt,alleinlebend,Innenstadt,21:36,22:16,Rheinhafen,FH Karlsruhe,Erholung,4.4,Auto,nein
881,77,männlich,Angestellt,alleinlebend,Innenstadt,00:11,00:36,FH Karlsruhe,Rüppurrer Straße,Schule/Uni,3.8,ÖPNV,nein
881,77,männlich,Angestellt,alleinlebend,Innenstadt,04:50,05:34,Rüppurrer Straße,Durlach Zentrum,Heimweg,2.7,E-Scooter,nein
882,31,weiblich,Angestellt,Wohngemeinschaft,Knielingen,05:40,05:57,Weststadt,KIT Campus Süd,Schule/Uni,2.6,zu Fuß,nein
882,31,weiblich,Angestellt,Wohngemeinschaft,Knielingen,10:38,11:04,KIT Campus Süd,Rheinhafen,Freizeit,4.2,ÖPNV,nein
882,31,weiblich,Angestellt,Wohngemeinschaft,Knielingen,12:37,13:10,Rheinhafen,Schloss Karlsruhe,Heimweg,4.7,ÖPNV,nein
882,31,weiblich,Angestellt,Wohngemeinschaft,Knielingen,14:58,15:33,Schloss Karlsruhe,Weststadt,Heimweg,4.0,ÖPNV,nein
883,31,weiblich,Schüler*in,alleinlebend,Durlach,06:27,06:44,Schloss Karlsruhe,Wildparkstadion,Heimweg,5.1,Auto,nein
883,31,weiblich,Schüler*in,alleinlebend,Durlach,08:22,08:54,Wildparkstadion,Durlach Zentrum,Einkaufen,8.5,multimodal,ja
883,31,weiblich,Schüler*in,alleinlebend,Durlach,09:49,10:05,Durlach Zentrum,Weststadt,Arbeit,1.4,zu Fuß,nein
883,31,weiblich,Schüler*in,alleinlebend,Durlach,17:50,18:34,Weststadt,Marktplatz,Begleitung,1.5,ÖPNV,nein
883,31,weiblich,Schüler*in,alleinlebend,Durlach,18:55,19:36,Marktplatz,Europabad,Sport,1.6,Fahrrad,nein
883,31,weiblich,Schüler*in,alleinlebend,Durlach,21:45,22:28,Europabad,FH Karlsruhe,Einkaufen,3.6,ÖPNV,nein
883,31,weiblich,Schüler*in,alleinlebend,Durlach,23:00,23:20,FH Karlsruhe,Schloss Karlsruhe,Heimweg,2.2,zu Fuß,nein
884,54,weiblich,Angestellt,Wohngemeinschaft,Oststadt,06:24,06:47,FH Karlsruhe,Marktplatz,Einkaufen,2.1,zu Fuß,nein
884,54,weiblich,Angestellt,Wohngemeinschaft,Oststadt,08:17,08:34,Marktplatz,ZKM,Sport,4.1,ÖPNV,nein
884,54,weiblich,Angestellt,Wohngemeinschaft,Oststadt,11:01,11:30,ZKM,Rüppurrer Straße,Schule/Uni,4.3,Auto,nein
884,54,weiblich,Angestellt,Wohngemeinschaft,Oststadt,18:41,19:02,Rüppurrer Straße,Durlach Zentrum,Schule/Uni,1.6,zu Fuß,nein
884,54,weiblich,Angestellt,Wohngemeinschaft,Oststadt,02:25,03:09,Durlach Zentrum,Städtisches Klinikum,Einkaufen,2.6,Fahrrad,nein
884,54,weiblich,Angestellt,Wohngemeinschaft,Oststadt,04:38,05:14,Städtisches Klinikum,Hbf,Sport,1.6,multimodal,ja
884,54,weiblich,Angestellt,Wohngemeinschaft,Oststadt,06:46,07:20,Hbf,Wildparkstadion,Erholung,1.7,zu Fuß,nein
884,54,weiblich,Angestellt,Wohngemeinschaft,Oststadt,09:32,10:06,Wildparkstadion,FH Karlsruhe,Heimweg,8.7,multimodal,ja
885,49,männlich,Schüler*in,alleinlebend,Innenstadt,05:59,06:09,FH Karlsruhe,Rheinhafen,Arbeit,2.4,Fahrrad,nein
885,49,männlich,Schüler*in,alleinlebend,Innenstadt,14:18,14:42,Rheinhafen,Weststadt,Schule/Uni,2.2,Fahrrad,nein
885,49,männlich,Schüler*in,alleinlebend,Innenstadt,19:22,19:54,Weststadt,Hagsfeld,Einkaufen,2.1,E-Scooter,nein
885,49,männlich,Schüler*in,alleinlebend,Innenstadt,21:24,21:43,Hagsfeld,FH Karlsruhe,Heimweg,2.5,zu Fuß,nein
886,67,männlich,Student*in,alleinlebend,Durlach,05:38,05:50,Schloss Karlsruhe,Wildparkstadion,Sport,2.7,multimodal,ja
886,67,männlich,Student*in,alleinlebend,Durlach,08:25,08:44,Wildparkstadion,KIT Campus Süd,Schule/Uni,2.1,Fahrrad,nein
886,67,männlich,Student*in,alleinlebend,Durlach,13:49,14:31,KIT Campus Süd,Durlach Zentrum,Sport,1.5,zu Fuß,nein
886,67,männlich,Student*in,alleinlebend,Durlach,16:37,16:59,Durlach Zentrum,Hagsfeld,Schule/Uni,1.3,zu Fuß,nein
886,67,männlich,Student*in,alleinlebend,Durlach,00:47,01:22,Hagsfeld,Siemensallee,Freizeit,8.3,multimodal,ja
886,67,männlich,Student*in,alleinlebend,Durlach,03:23,03:54,Siemensallee,Europabad,Freizeit,5.4,ÖPNV,nein
886,67,männlich,Student*in,alleinlebend,Durlach,06:27,07:10,Europabad,ZKM,Schule/Uni,4.1,Fahrrad,nein
886,67,männlich,Student*in,alleinlebend,Durlach,15:14,15:42,ZKM,Schloss Karlsruhe,Heimweg,4.8,ÖPNV,nein
887,48,männlich,Arbeitslos,alleinlebend,Innenstadt,06:32,06:49,Schloss Karlsruhe,Weststadt,Sport,4.7,ÖPNV,nein
887,48,männlich,Arbeitslos,alleinlebend,Innenstadt,08:41,09:12,Weststadt,Rüppurrer Straße,Heimweg,2.7,zu Fuß,nein
887,48,männlich,Arbeitslos,alleinlebend,Innenstadt,10:52,11:36,Rüppurrer Straße,Hbf,Heimweg,8.5,ÖPNV,nein
887,48,männlich,Arbeitslos,alleinlebend,Innenstadt,12:07,12:44,Hbf,Marktplatz,Arbeit,1.6,Fahrrad,nein
887,48,männlich,Arbeitslos,alleinlebend,Innenstadt,19:24,20:00,Marktplatz,Schloss Karlsruhe,Heimweg,2.4,E-Scooter,nein
888,33,männlich,Angestellt,alleinlebend,Neureut,06:16,06:48,Europabad,Hbf,Schule/Uni,1.8,zu Fuß,nein
888,33,männlich,Angestellt,alleinlebend,Neureut,14:20,14:36,Hbf,Siemensallee,Schule/Uni,2.4,Fahrrad,nein
888,33,männlich,Angestellt,alleinlebend,Neureut,22:06,22:29,Siemensallee,Wildparkstadion,Arbeit,3.1,Fahrrad,nein
888,33,männlich,Angestellt,alleinlebend,Neureut,03:05,03:20,Wildparkstadion,Europabad,Heimweg,4.1,Fahrrad,nein
889,48,weiblich,Rentner*in,Paar ohne Kinder,Innenstadt,05:31,06:12,Schloss Karlsruhe,Städtisches Klinikum,Heimweg,1.6,zu Fuß,nein
889,48,weiblich,Rentner*in,Paar ohne Kinder,Innenstadt,08:14,07:48,Städtisches Klinikum,KIT Campus Süd,Einkaufen,3.9,Fahrrad,nein
889,48,weiblich,Rentner*in,Paar ohne Kinder,Innenstadt,09:09,09:31,KIT Campus Süd,Marktplatz,Begleitung,2.2,Auto,nein
889,48,weiblich,Rentner*in,Paar ohne Kinder,Innenstadt,08:02,10:23,Marktplatz,Europabad,Schule/Uni,5.9,multimodal,ja
