PersonenID,Alter,Geschlecht,Beruf,Haushaltstyp,Wohnviertel,Startzeit,Endzeit,Startort,Zielort,Zweck,Entfernung_km,Verkehrsmittel,Multimodal,start_lat,start_lon,ziel_lat,ziel_lon
910,71,weiblich,Student*in,Familie mit Kindern,Neureut,20:37,20:52,Oberreut,Knielingen,Freizeit,1.9,Fahrrad,nein,48.98578,8.361476,49.030273,8.341243
910,71,weiblich,Student*in,Familie mit Kindern,Neureut,23:22,23:40,Knielingen,Neureut,Begleitung,3.1,Fahrrad,nein,49.030273,8.341243,49.046406,8.377001
910,71,weiblich,Student*in,Familie mit Kindern,Neureut,23:58,00:21,Neureut,Innenstadt-West,Arztbesuch,3.0,Fahrrad,nein,49.046406,8.377001,49.01198,8.39505
910,71,weiblich,Student*in,Familie mit Kindern,Neureut,01:09,01:21,Innenstadt-West,Weststadt,Schule/Uni,2.0,Auto,nein,49.01198,8.39505,49.010677,8.379251
910,71,weiblich,Student*in,Familie mit Kindern,Neureut,06:56,07:20,Weststadt,Innenstadt-West,Heimweg,2.5,zu Fuß,nein,49.010677,8.379251,49.01198,8.39505
911,34,männlich,Selbstständig,alleinlebend,Mühlburg,06:26,06:49,Mühlburg,Oststadt,Arbeit,7.8,ÖPNV,nein,49.012547,8.363908,49.01102,8.425555
911,34,männlich,Selbstständig,alleinlebend,Mühlburg,15:17,15:40,Oststadt,Mühlburg,Freizeit,1.9,zu Fuß,nein,49.01102,8.425555,49.012547,8.363908
912,42,weiblich,Schüler*in,alleinlebend,Knielingen,05:30,06:05,Durlach,Oststadt,Arbeit,1.6,Auto,nein,48.99915,8.471758,49.01102,8.425555
912,42,weiblich,Schüler*in,alleinlebend,Knielingen,13:55,14:29,Oststadt,Oststadt,Sport,0.7,multimodal,ja,49.01102,8.425555,49.01102,8.425555
912,42,weiblich,Schüler*in,alleinlebend,Knielingen,16:39,16:58,Oststadt,Innenstadt-West,Arbeit,5.1,Auto,nein,49.01102,8.425555,49.01198,8.39505
912,42,weiblich,Schüler*in,alleinlebend,Knielingen,22:03,22:20,Innenstadt-West,Innenstadt-West,Arbeit,1.8,multimodal,ja,49.01198,8.39505,49.01198,8.39505
912,42,weiblich,Schüler*in,alleinlebend,Knielingen,06:37,07:13,Innenstadt-West,Durlach,Heimweg,6.3,multimodal,ja,49.01198,8.39505,48.99915,8.471758
913,43,männlich,Rentner*in,alleinlebend,Knielingen,06:03,06:40,Innenstadt-West,Innenstadt-West,Schule/Uni,1.4,multimodal,ja,49.01198,8.39505,49.01198,8.39505
913,43,männlich,Rentner*in,alleinlebend,Knielingen,12:21,12:31,Innenstadt-West,Grötzingen,Heimweg,5.1,Auto,nein,49.01198,8.39505,49.00721,8.496097
913,43,männlich,Rentner*in,alleinlebend,Knielingen,13:56,14:16,Grötzingen,Innenstadt-Ost,Arztbesuch,3.4,Fahrrad,nein,49.00721,8.496097,49.008698,8.409005
913,43,männlich,Rentner*in,alleinlebend,Knielingen,15:11,15:23,Innenstadt-Ost,Mühlburg,Schule/Uni,2.1,Fahrrad,nein,49.008698,8.409005,49.012547,8.363908
913,43,männlich,Rentner*in,alleinlebend,Knielingen,20:56,21:18,Mühlburg,Oststadt,Schule/Uni,2.8,Auto,nein,49.012547,8.363908,49.01102,8.425555
913,43,männlich,Rentner*in,alleinlebend,Knielingen,03:39,04:24,Oststadt,Neureut,Schule/Uni,9.3,multimodal,ja,49.01102,8.425555,49.046406,8.377001
913,43,männlich,Rentner*in,alleinlebend,Knielingen,12:05,12:37,Neureut,Innenstadt-West,Heimweg,8.4,multimodal,ja,49.046406,8.377001,49.01198,8.39505
914,62,weiblich,Schüler*in,Familie mit Kindern,Oststadt,05:33,06:12,Innenstadt-West,Innenstadt-Ost,Einkaufen,3.5,Fahrrad,nein,49.01198,8.39505,49.008698,8.409005
914,62,weiblich,Schüler*in,Familie mit Kindern,Oststadt,07:01,07:46,Innenstadt-Ost,Weststadt,Schule/Uni,4.1,multimodal,ja,49.008698,8.409005,49.010677,8.379251
914,62,weiblich,Schüler*in,Familie mit Kindern,Oststadt,12:34,12:49,Weststadt,Innenstadt-West,Heimweg,3.9,Fahrrad,nein,49.010677,8.379251,49.01198,8.39505
915,37,weiblich,Angestellt,alleinlebend,Grünwinkel,06:16,06:49,Neureut,Oststadt,Einkaufen,5.9,multimodal,ja,49.046406,8.377001,49.01102,8.425555
915,37,weiblich,Angestellt,alleinlebend,Grünwinkel,07:50,08:12,Oststadt,Weststadt,Sport,2.3,zu Fuß,nein,49.01102,8.425555,49.010677,8.379251
915,37,weiblich,Angestellt,alleinlebend,Grünwinkel,10:02,10:33,Weststadt,Innenstadt-West,Heimweg,4.7,ÖPNV,nein,49.010677,8.379251,49.01198,8.39505
915,37,weiblich,Angestellt,alleinlebend,Grünwinkel,12:09,12:50,Innenstadt-West,Oststadt,Erholung,4.6,multimodal,ja,49.01198,8.39505,49.01102,8.425555
915,37,weiblich,Angestellt,alleinlebend,Grünwinkel,15:01,15:38,Oststadt,Neureut,Heimweg,2.4,E-Scooter,nein,49.01102,8.425555,49.046406,8.377001
916,43,weiblich,Student*in,Wohngemeinschaft,Neureut,06:32,06:46,Grünwinkel,Innenstadt-West,Sport,4.7,Fahrrad,nein,49.002502,8.354849,49.01198,8.39505
916,43,weiblich,Student*in,Wohngemeinschaft,Neureut,07:49,08:34,Innenstadt-West,Oststadt,Sport,7.2,multimodal,ja,49.01198,8.39505,49.01102,8.425555
916,43,weiblich,Student*in,Wohngemeinschaft,Neureut,09:58,10:20,Oststadt,Grünwinkel,Heimweg,2.0,ÖPNV,nein,49.01102,8.425555,49.002502,8.354849
917,48,männlich,Angestellt,Wohngemeinschaft,Knielingen,06:21,06:32,Grötzingen,Innenstadt-Ost,Schule/Uni,1.4,zu Fuß,nein,49.00721,8.496097,49.008698,8.409005
917,48,männlich,Angestellt,Wohngemeinschaft,Knielingen,13:23,13:52,Innenstadt-Ost,Innenstadt-Ost,Arbeit,1.0,ÖPNV,nein,49.008698,8.409005,49.008698,8.409005
917,48,männlich,Angestellt,Wohngemeinschaft,Knielingen,19:25,19:47,Innenstadt-Ost,Oststadt,Heimweg,2.1,Fahrrad,nein,49.008698,8.409005,49.01102,8.425555
917,48,männlich,Angestellt,Wohngemeinschaft,Knielingen,20:26,20:52,Oststadt,Grünwinkel,Begleitung,1.0,ÖPNV,nein,49.01102,8.425555,49.002502,8.354849
917,48,männlich,Angestellt,Wohngemeinschaft,Knielingen,21:18,21:53,Grünwinkel,Weststadt,Einkaufen,2.6,zu Fuß,nein,49.002502,8.354849,49.010677,8.379251
917,48,männlich,Angestellt,Wohngemeinschaft,Knielingen,22:39,23:18,Weststadt,Innenstadt-Ost,Sport,6.2,multimodal,ja,49.010677,8.379251,49.008698,8.409005
917,48,männlich,Angestellt,Wohngemeinschaft,Knielingen,02:00,02:15,Innenstadt-Ost,Weststadt,Heimweg,1.7,zu Fuß,nein,49.008698,8.409005,49.010677,8.379251
917,48,männlich,Angestellt,Wohngemeinschaft,Knielingen,02:48,03:22,Weststadt,Neureut,Arbeit,1.9,zu Fuß,nein,49.010677,8.379251,49.046406,8.377001
917,48,männlich,Angestellt,Wohngemeinschaft,Knielingen,10:40,11:18,Neureut,Grötzingen,Heimweg,1.5,ÖPNV,nein,49.046406,8.377001,49.00721,8.496097
918,42,divers,Student*in,alleinlebend,Oberreut,05:45,06:07,Durlach,Weststadt,Arbeit,3.1,Fahrrad,nein,48.99915,8.471758,49.010677,8.379251
918,42,divers,Student*in,alleinlebend,Oberreut,10:36,11:09,Weststadt,Weststadt,Sport,1.4,ÖPNV,nein,49.010677,8.379251,49.010677,8.379251
918,42,divers,Student*in,alleinlebend,Oberreut,13:05,13:25,Weststadt,Rüppurr,Sport,3.1,Fahrrad,nein,49.010677,8.379251,48.97479,8.404967
918,42,divers,Student*in,alleinlebend,Oberreut,15:50,16:23,Rüppurr,Innenstadt-West,Sport,3.1,multimodal,ja,48.97479,8.404967,49.01198,8.39505
918,42,divers,Student*in,alleinlebend,Oberreut,19:15,19:56,Innenstadt-West,Innenstadt-Ost,Heimweg,3.4,ÖPNV,nein,49.01198,8.39505,49.008698,8.409005
918,42,divers,Student*in,alleinlebend,Oberreut,21:52,22:08,Innenstadt-Ost,Durlach,Heimweg,5.3,ÖPNV,nein,49.008698,8.409005,48.99915,8.471758
919,32,weiblich,Rentner*in,alleinlebend,Knielingen,06:50,07:00,Weststadt,Grünwinkel,Einkaufen,3.2,Auto,nein,49.010677,8.379251,49.002502,8.354849
919,32,weiblich,Rentner*in,alleinlebend,Knielingen,08:02,08:47,Grünwinkel,Neureut,Einkaufen,2.0,ÖPNV,nein,49.002502,8.354849,49.046406,8.377001
919,32,weiblich,Rentner*in,alleinlebend,Knielingen,08:30,10:21,Neureut,Weststadt,Einkaufen,1.5,zu Fuß,nein,49.046406,8.377001,49.010677,8.379251
920,42,männlich,Angestellt,alleinlebend,Grünwinkel,05:57,06:33,Innenstadt-West,Weststadt,Arbeit,1.7,E-Scooter,nein,49.01198,8.39505,49.010677,8.379251
920,42,männlich,Angestellt,alleinlebend,Grünwinkel,11:49,12:30,Weststadt,Weststadt,Einkaufen,1.5,Auto,nein,49.010677,8.379251,49.010677,8.379251
920,42,männlich,Angestellt,alleinlebend,Grünwinkel,13:56,14:28,Weststadt,Oststadt,Schule/Uni,5.5,ÖPNV,nein,49.010677,8.379251,49.01102,8.425555
920,42,männlich,Angestellt,alleinlebend,Grünwinkel,21:46,22:20,Oststadt,Neureut,Schule/Uni,3.4,E-Scooter,nein,49.01102,8.425555,49.046406,8.377001
920,42,männlich,Angestellt,alleinlebend,Grünwinkel,03:00,03:32,Neureut,Innenstadt-West,Heimweg,5.6,ÖPNV,nein,49.046406,8.377001,49.01198,8.39505
921,55,weiblich,Schüler*in,Paar ohne Kinder,Grötzingen,06:05,06:35,Oststadt,Innenstadt-West,Einkaufen,3.3,Fahrrad,nein,49.01102,8.425555,49.01198,8.39505
921,55,weiblich,Schüler*in,Paar ohne Kinder,Grötzingen,08:53,07:58,Innenstadt-West,Neureut,Erholung,3.4,Fahrrad,nein,49.01198,8.39505,49.046406,8.377001
921,55,weiblich,Schüler*in,Paar ohne Kinder,Grötzingen,10:33,11:16,Neureut,Oststadt,Schule/Uni,3.9,Fahrrad,nein,49.046406,8.377001,49.01102,8.425555
922,23,männlich,Arbeitslos,alleinlebend,Rüppurr,06:00,06:32,Grötzingen,Innenstadt-Ost,Heimweg,3.4,Fahrrad,nein,49.00721,8.496097,49.008698,8.409005
922,23,männlich,Arbeitslos,alleinlebend,Rüppurr,07:02,07:35,Innenstadt-Ost,Innenstadt-West,Heimweg,4.8,ÖPNV,nein,49.008698,8.409005,49.01198,8.39505
922,23,männlich,Arbeitslos,alleinlebend,Rüppurr,09:19,09:41,Innenstadt-West,Grötzingen,Heimweg,1.6,zu Fuß,nein,49.01198,8.39505,49.00721,8.496097
923,41,weiblich,Student*in,alleinlebend,Weststadt,06:46,07:29,Oberreut,Oststadt,Einkaufen,2.2,zu Fuß,nein,48.98578,8.361476,49.01102,8.425555
923,41,weiblich,Student*in,alleinlebend,Weststadt,08:56,08:52,Oststadt,Oststadt,Heimweg,0.6,ÖPNV,nein,49.01102,8.425555,49.01102,8.425555
923,41,weiblich,Student*in,alleinlebend,Weststadt,10:11,10:34,Oststadt,Oststadt,Einkaufen,1.8,Fahrrad,nein,49.01102,8.425555,49.01102,8.425555
923,41,weiblich,Student*in,alleinlebend,Weststadt,11:24,11:40,Oststadt,Innenstadt-West,Heimweg,1.9,zu Fuß,nein,49.01102,8.425555,49.01198,8.39505
923,41,weiblich,Student*in,alleinlebend,Weststadt,13:18,13:56,Innenstadt-West,Weststadt,Arztbesuch,7.1,ÖPNV,nein,49.01198,8.39505,49.010677,8.379251
923,41,weiblich,Student*in,alleinlebend,Weststadt,15:25,16:00,Weststadt,Oberreut,Heimweg,4.6,Auto,nein,49.010677,8.379251,48.98578,8.361476
924,28,männlich,Schüler*in,alleinlebend,Neureut,06:20,06:45,Innenstadt-Ost,Innenstadt-West,Heimweg,3.8,multimodal,ja,49.008698,8.409005,49.01198,8.39505
924,28,männlich,Schüler*in,alleinlebend,Neureut,08:28,09:08,Innenstadt-West,Oststadt,Arbeit,5.4,Auto,nein,49.01198,8.39505,49.01102,8.425555
924,28,männlich,Schüler*in,alleinlebend,Neureut,18:02,18:30,Oststadt,Innenstadt-West,Schule/Uni,1.7,multimodal,ja,49.01102,8.425555,49.01198,8.39505
924,28,männlich,Schüler*in,alleinlebend,Neureut,00:01,00:42,Innenstadt-West,Weststadt,Arztbesuch,2.5,Fahrrad,nein,49.01198,8.39505,49.010677,8.379251
924,28,männlich,Schüler*in,alleinlebend,Neureut,02:07,02:37,Weststadt,Oststadt,Freizeit,4.2,ÖPNV,nein,49.010677,8.379251,49.01102,8.425555
924,28,männlich,Schüler*in,alleinlebend,Neureut,05:29,06:08,Oststadt,Weststadt,Einkaufen,1.8,Fahrrad,nein,49.01102,8.425555,49.010677,8.379251
924,28,männlich,Schüler*in,alleinlebend,Neureut,06:53,07:04,Weststadt,Oststadt,Sport,7.2,ÖPNV,nein,49.010677,8.379251,49.01102,8.425555
924,28,männlich,Schüler*in,alleinlebend,Neureut,09:01,09:34,Oststadt,Innenstadt-Ost,Heimweg,3.8,Fahrrad,nein,49.01102,8.425555,49.008698,8.409005
925,57,weiblich,Angestellt,alleinlebend,Mühlburg,05:56,06:28,Innenstadt-Ost,Innenstadt-West,Arbeit,1.7,zu Fuß,nein,49.008698,8.409005,49.01198,8.39505
925,57,weiblich,Angestellt,alleinlebend,Mühlburg,14:27,14:38,Innenstadt-West,Mühlburg,Schule/Uni,1.9,zu Fuß,nein,49.01198,8.39505,49.012547,8.363908
925,57,weiblich,Angestellt,alleinlebend,Mühlburg,22:38,22:51,Mühlburg,Neureut,Arbeit,2.9,multimodal,ja,49.012547,8.363908,49.046406,8.377001
925,57,weiblich,Angestellt,alleinlebend,Mühlburg,04:12,04:33,Neureut,Weststadt,Heimweg,8.0,ÖPNV,nein,49.046406,8.377001,49.010677,8.379251
925,57,weiblich,Angestellt,alleinlebend,Mühlburg,06:15,06:32,Weststadt,Weststadt,Schule/Uni,1.2,zu Fuß,nein,49.010677,8.379251,49.010677,8.379251
925,57,weiblich,Angestellt,alleinlebend,Mühlburg,13:38,14:21,Weststadt,Oberreut,Einkaufen,3.0,Fahrrad,nein,49.010677,8.379251,48.98578,8.361476
925,57,weiblich,Angestellt,alleinlebend,Mühlburg,15:04,15:29,Oberreut,Innenstadt-Ost,Heimweg,2.2,zu Fuß,nein,48.98578,8.361476,49.008698,8.409005
926,18,weiblich,Student*in,Paar ohne Kinder,Knielingen,06:12,06:22,Neureut,Innenstadt-Ost,Einkaufen,3.7,Fahrrad,nein,49.046406,8.377001,49.008698,8.409005
926,18,weiblich,Student*in,Paar ohne Kinder,Knielingen,08:02,08:15,Innenstadt-Ost,Rüppurr,Schule/Uni,1.4,ÖPNV,nein,49.008698,8.409005,48.97479,8.404967
926,18,weiblich,Student*in,Paar ohne Kinder,Knielingen,16:28,16:40,Rüppurr,Neureut,Heimweg,3.8,Fahrrad,nein,48.97479,8.404967,49.046406,8.377001
927,30,männlich,Student*in,alleinlebend,Mühlburg,06:52,07:19,Grünwinkel,Innenstadt-West,Heimweg,3.7,ÖPNV,nein,49.002502,8.354849,49.01198,8.39505
927,30,männlich,Student*in,alleinlebend,Mühlburg,08:43,09:27,Innenstadt-West,Weststadt,Erholung,4.5,ÖPNV,nein,49.01198,8.39505,49.010677,8.379251
927,30,männlich,Student*in,alleinlebend,Mühlburg,10:27,10:55,Weststadt,Grünwinkel,Heimweg,1.7,Fahrrad,nein,49.010677,8.379251,49.002502,8.354849
927,30,männlich,Student*in,alleinlebend,Mühlburg,11:32,11:42,Grünwinkel,Weststadt,Heimweg,2.2,zu Fuß,nein,49.002502,8.354849,49.010677,8.379251
927,30,männlich,Student*in,alleinlebend,Mühlburg,12:43,13:17,Weststadt,Neureut,Arbeit,3.7,Fahrrad,nein,49.010677,8.379251,49.046406,8.377001
927,30,männlich,Student*in,alleinlebend,Mühlburg,20:56,21:37,Neureut,Rüppurr,Heimweg,2.4,zu Fuß,nein,49.046406,8.377001,48.97479,8.404967
927,30,männlich,Student*in,alleinlebend,Mühlburg,22:41,23:07,Rüppurr,Mühlburg,Arbeit,2.7,E-Scooter,nein,48.97479,8.404967,49.012547,8.363908
927,30,männlich,Student*in,alleinlebend,Mühlburg,05:48,06:11,Mühlburg,Grünwinkel,Heimweg,7.5,ÖPNV,nein,49.012547,8.363908,49.002502,8.354849
928,44,männlich,Student*in,alleinlebend,Oberreut,06:29,07:06,Knielingen,Oststadt,Sport,1.5,zu Fuß,nein,49.030273,8.341243,49.01102,8.425555
928,44,männlich,Student*in,alleinlebend,Oberreut,09:45,09:58,Oststadt,Oststadt,Einkaufen,0.7,multimodal,ja,49.01102,8.425555,49.01102,8.425555
928,44,männlich,Student*in,alleinlebend,Oberreut,11:09,11:21,Oststadt,Knielingen,Heimweg,3.9,Fahrrad,nein,49.01102,8.425555,49.030273,8.341243
929,62,männlich,Angestellt,alleinlebend,Grünwinkel,06:49,07:13,Durlach,Neureut,Schule/Uni,3.3,ÖPNV,nein,48.99915,8.471758,49.046406,8.377001
929,62,männlich,Angestellt,alleinlebend,Grünwinkel,13:18,13:50,Neureut,Durlach,Schule/Uni,2.0,zu Fuß,nein,49.046406,8.377001,48.99915,8.471758
929,62,männlich,Angestellt,alleinlebend,Grünwinkel,19:55,20:06,Durlach,Neureut,Einkaufen,3.5,ÖPNV,nein,48.99915,8.471758,49.046406,8.377001
929,62,männlich,Angestellt,alleinlebend,Grünwinkel,21:27,21:40,Neureut,Oberreut,Freizeit,7.7,ÖPNV,nein,49.046406,8.377001,48.98578,8.361476
929,62,männlich,Angestellt,alleinlebend,Grünwinkel,22:43,23:00,Oberreut,Neureut,Einkaufen,1.8,Fahrrad,nein,48.98578,8.361476,49.046406,8.377001
929,62,männlich,Angestellt,alleinlebend,Grünwinkel,00:28,00:58,Neureut,Oststadt,Sport,1.3,E-Scooter,nein,49.046406,8.377001,49.01102,8.425555
929,62,männlich,Angestellt,alleinlebend,Grünwinkel,03:06,03:24,Oststadt,Weststadt,Heimweg,3.2,ÖPNV,nein,49.01102,8.425555,49.010677,8.379251
929,62,männlich,Angestellt,alleinlebend,Grünwinkel,04:01,04:30,Weststadt,Durlach,Heimweg,2.7,multimodal,ja,49.010677,8.379251,48.99915,8.471758
930,38,männlich,Angestellt,Wohngemeinschaft,Grötzingen,06:42,07:14,Rüppurr,Innenstadt-West,Einkaufen,2.2,zu Fuß,nein,48.97479,8.404967,49.01198,8.39505
930,38,männlich,Angestellt,Wohngemeinschaft,Grötzingen,08:17,08:49,Innenstadt-West,Weststadt,Arbeit,2.3,zu Fuß,nein,49.01198,8.39505,49.010677,8.379251
930,38,männlich,Angestellt,Wohngemeinschaft,Grötzingen,17:18,17:37,Weststadt,Rüppurr,Heimweg,4.6,Auto,nein,49.010677,8.379251,48.97479,8.404967
931,30,männlich,Student*in,alleinlebend,Oberreut,06:11,06:27,Grötzingen,Innenstadt-Ost,Einkaufen,3.0,Fahrrad,nein,49.00721,8.496097,49.008698,8.409005
931,30,männlich,Student*in,alleinlebend,Oberreut,08:22,08:14,Innenstadt-Ost,Oststadt,Arbeit,2.9,Auto,nein,49.008698,8.409005,49.01102,8.425555
931,30,männlich,Student*in,alleinlebend,Oberreut,13:04,13:46,Oststadt,Oststadt,Einkaufen,1.0,ÖPNV,nein,49.01102,8.425555,49.01102,8.425555
931,30,männlich,Student*in,alleinlebend,Oberreut,14:45,15:21,Oststadt,Mühlburg,Freizeit,2.6,multimodal,ja,49.01102,8.425555,49.012547,8.363908
931,30,männlich,Student*in,alleinlebend,Oberreut,18:16,18:47,Mühlburg,Innenstadt-West,Arbeit,2.4,Fahrrad,nein,49.012547,8.363908,49.01198,8.39505
931,30,männlich,Student*in,alleinlebend,Oberreut,03:41,04:18,Innenstadt-West,Grünwinkel,Sport,1.6,zu Fuß,nein,49.01198,8.39505,49.002502,8.354849
931,30,männlich,Student*in,alleinlebend,Oberreut,06:52,07:34,Grünwinkel,Innenstadt-Ost,Heimweg,4.6,multimodal,ja,49.002502,8.354849,49.008698,8.409005
931,30,männlich,Student*in,alleinlebend,Oberreut,09:34,10:02,Innenstadt-Ost,Grötzingen,Heimweg,3.9,multimodal,ja,49.008698,8.409005,49.00721,8.496097
932,67,weiblich,Arbeitslos,alleinlebend,Grötzingen,06:11,06:29,Neureut,Oststadt,Schule/Uni,2.3,Fahrrad,nein,49.046406,8.377001,49.01102,8.425555
932,67,weiblich,Arbeitslos,alleinlebend,Grötzingen,12:30,13:01,Oststadt,Weststadt,Schule/Uni,2.8,Fahrrad,nein,49.01102,8.425555,49.010677,8.379251
932,67,weiblich,Arbeitslos,alleinlebend,Grötzingen,20:01,20:24,Weststadt,Neureut,Heimweg,4.0,multimodal,ja,49.010677,8.379251,49.046406,8.377001
933,18,männlich,Rentner*in,alleinlebend,Mühlburg,05:37,05:55,Oberreut,Weststadt,Arbeit,3.8,ÖPNV,nein,48.98578,8.361476,49.010677,8.379251
933,18,männlich,Rentner*in,alleinlebend,Mühlburg,13:43,14:21,Weststadt,Weststadt,Heimweg,0.9,ÖPNV,nein,49.010677,8.379251,49.010677,8.379251
933,18,männlich,Rentner*in,alleinlebend,Mühlburg,16:04,16:25,Weststadt,Oberreut,Heimweg,3.8,Fahrrad,nein,49.010677,8.379251,48.98578,8.361476
934,18,männlich,Student*in,alleinlebend,Innenstadt-West,05:57,06:25,Durlach,Weststadt,Arbeit,5.2,multimodal,ja,48.99915,8.471758,49.010677,8.379251
934,18,männlich,Student*in,alleinlebend,Innenstadt-West,10:44,10:55,Weststadt,Oststadt,Arbeit,2.8,zu Fuß,nein,49.010677,8.379251,49.01102,8.425555
934,18,männlich,Student*in,alleinlebend,Innenstadt-West,17:20,18:05,Oststadt,Grünwinkel,Schule/Uni,3.1,Fahrrad,nein,49.01102,8.425555,49.002502,8.354849
934,18,männlich,Student*in,alleinlebend,Innenstadt-West,00:20,00:36,Grünwinkel,Durlach,Heimweg,2.5,ÖPNV,nein,49.002502,8.354849,48.99915,8.471758
935,45,weiblich,Student*in,Wohngemeinschaft,Oberreut,06:13,06:30,Weststadt,Oststadt,Sport,2.7,Fahrrad,nein,49.010677,8.379251,49.01102,8.425555
935,45,weiblich,Student*in,Wohngemeinschaft,Oberreut,07:33,07:53,Oststadt,Durlach,Heimweg,3.2,Fahrrad,nein,49.01102,8.425555,48.99915,8.471758
935,45,weiblich,Student*in,Wohngemeinschaft,Oberreut,08:43,09:40,Durlach,Innenstadt-West,Freizeit,9.8,multimodal,ja,48.99915,8.471758,49.01198,8.39505
935,45,weiblich,Student*in,Wohngemeinschaft,Oberreut,11:41,12:16,Innenstadt-West,Innenstadt-Ost,Sport,6.1,Auto,nein,49.01198,8.39505,49.008698,8.409005
935,45,weiblich,Student*in,Wohngemeinschaft,Oberreut,13:30,13:52,Innenstadt-Ost,Weststadt,Arztbesuch,2.7,zu Fuß,nein,49.008698,8.409005,49.010677,8.379251
935,45,weiblich,Student*in,Wohngemeinschaft,Oberreut,14:25,14:38,Weststadt,Oststadt,Einkaufen,3.1,ÖPNV,nein,49.010677,8.379251,49.01102,8.425555
935,45,weiblich,Student*in,Wohngemeinschaft,Oberreut,15:26,15:58,Oststadt,Weststadt,Heimweg,7.8,ÖPNV,nein,49.01102,8.425555,49.010677,8.379251
936,31,männlich,Schüler*in,alleinlebend,Rüppurr,05:53,06:38,Weststadt,Oberreut,Begleitung,1.5,zu Fuß,nein,49.010677,8.379251,48.98578,8.361476
936,31,männlich,Schüler*in,alleinlebend,Rüppurr,08:00,07:39,Oberreut,Innenstadt-Ost,Heimweg,2.2,zu Fuß,nein,48.98578,8.361476,49.008698,8.409005
936,31,männlich,Schüler*in,alleinlebend,Rüppurr,08:30,09:02,Innenstadt-Ost,Weststadt,Heimweg,2.5,ÖPNV,nein,49.008698,8.409005,49.010677,8.379251
936,31,männlich,Schüler*in,alleinlebend,Rüppurr,08:40,10:16,Weststadt,Oberreut,Freizeit,1.9,zu Fuß,nein,49.010677,8.379251,48.98578,8.361476
936,31,männlich,Schüler*in,alleinlebend,Rüppurr,12:47,13:26,Oberreut,Innenstadt-West,Heimweg,4.5,multimodal,ja,48.98578,8.361476,49.01198,8.39505
936,31,männlich,Schüler*in,alleinlebend,Rüppurr,14:01,14:26,Innenstadt-West,Weststadt,Heimweg,4.0,Fahrrad,nein,49.01198,8.39505,49.010677,8.379251
937,23,weiblich,Angestellt,Familie mit Kindern,Durlach,06:37,07:19,Grünwinkel,Innenstadt-Ost,Schule/Uni,2.6,Fahrrad,nein,49.002502,8.354849,49.008698,8.409005
937,23,weiblich,Angestellt,Familie mit Kindern,Durlach,14:29,15:14,Innenstadt-Ost,Innenstadt-Ost,Heimweg,0.6,multimodal,ja,49.008698,8.409005,49.008698,8.409005
937,23,weiblich,Angestellt,Familie mit Kindern,Durlach,16:31,16:54,Innenstadt-Ost,Grünwinkel,Heimweg,2.5,multimodal,ja,49.008698,8.409005,49.002502,8.354849
938,49,weiblich,Student*in,Familie mit Kindern,Neureut,05:34,05:59,Durlach,Grünwinkel,Erholung,5.4,multimodal,ja,48.99915,8.471758,49.002502,8.354849
938,49,weiblich,Student*in,Familie mit Kindern,Neureut,07:04,07:25,Grünwinkel,Oberreut,Schule/Uni,3.5,ÖPNV,nein,49.002502,8.354849,48.98578,8.361476
938,49,weiblich,Student*in,Familie mit Kindern,Neureut,15:14,15:57,Oberreut,Durlach,Heimweg,6.2,multimodal,ja,48.98578,8.361476,48.99915,8.471758
939,42,weiblich,Angestellt,alleinlebend,Innenstadt-West,06:38,07:07,Grünwinkel,Weststadt,Freizeit,7.4,multimodal,ja,49.002502,8.354849,49.010677,8.379251
939,42,weiblich,Angestellt,alleinlebend,Innenstadt-West,08:59,09:37,Weststadt,Innenstadt-West,Erholung,2.8,Fahrrad,nein,49.010677,8.379251,49.01198,8.39505
939,42,weiblich,Angestellt,alleinlebend,Innenstadt-West,10:54,11:04,Innenstadt-West,Oststadt,Schule/Uni,1.8,zu Fuß,nein,49.01198,8.39505,49.01102,8.425555
939,42,weiblich,Angestellt,alleinlebend,Innenstadt-West,17:34,17:55,Oststadt,Durlach,Heimweg,4.8,ÖPNV,nein,49.01102,8.425555,48.99915,8.471758
939,42,weiblich,Angestellt,alleinlebend,Innenstadt-West,18:44,19:20,Durlach,Innenstadt-Ost,Schule/Uni,6.2,multimodal,ja,48.99915,8.471758,49.008698,8.409005
939,42,weiblich,Angestellt,alleinlebend,Innenstadt-West,00:59,01:19,Innenstadt-Ost,Grünwinkel,Arztbesuch,3.2,Fahrrad,nein,49.008698,8.409005,49.002502,8.354849
940,30,weiblich,Angestellt,Wohngemeinschaft,Grünwinkel,06:53,07:38,Rüppurr,Innenstadt-West,Einkaufen,5.1,ÖPNV,nein,48.97479,8.404967,49.01198,8.39505
940,30,weiblich,Angestellt,Wohngemeinschaft,Grünwinkel,08:39,09:01,Innenstadt-West,Innenstadt-Ost,Freizeit,7.6,ÖPNV,nein,49.01198,8.39505,49.008698,8.409005
940,30,weiblich,Angestellt,Wohngemeinschaft,Grünwinkel,10:28,10:59,Innenstadt-Ost,Oststadt,Heimweg,4.3,ÖPNV,nein,49.008698,8.409005,49.01102,8.425555
940,30,weiblich,Angestellt,Wohngemeinschaft,Grünwinkel,12:08,12:27,Oststadt,Oststadt,Schule/Uni,0.5,Fahrrad,nein,49.01102,8.425555,49.01102,8.425555
