PersonenID,Alter,Geschlecht,Beruf,Haushaltstyp,Wohnviertel,Startzeit,Endzeit,Startort,Zielort,Zweck,Entfernung_km,Verkehrsmittel,Multimodal,start_lat,start_lon,ziel_lat,ziel_lon,Stadtteil Start,Stadtteil Ziel
892,30,weiblich,Rentner*in,alleinlebend,Grünwinkel,06:18,06:31,Hofgarten,Grünwettersbach,Schule/Uni,5.5,Auto,nein,49.009716,8.401216,48.959057,8.466593,Innenstadt-West,Grünwettersbach
892,30,weiblich,Rentner*in,alleinlebend,Grünwinkel,07:36,08:06,Grünwettersbach,St. Konrad Kirche,Begleitung,4.7,zu Fuß,nein,48.959057,8.466593,52.131589,11.639961,Grünwettersbach,Hagsfeld
892,30,weiblich,Rentner*in,alleinlebend,Grünwinkel,08:36,09:01,St. Konrad Kirche,Sandkorn Theater,Erholung,7.1,multimodal,ja,52.131589,11.639961,49.009716,8.401216,Hagsfeld,Innenstadt-West
892,30,weiblich,Rentner*in,alleinlebend,Grünwinkel,09:18,09:58,Sandkorn Theater,Landesbibliothek,Arztbesuch,4.1,Auto,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
892,30,weiblich,Rentner*in,alleinlebend,Grünwinkel,17:39,18:12,Landesbibliothek,Gartenstraße,Erholung,5.8,Fahrrad,nein,49.009716,8.401216,49.004422,8.388494,Innenstadt-West,Südweststadt
892,30,weiblich,Rentner*in,alleinlebend,Grünwinkel,20:59,21:39,Gartenstraße,Rheinpark,Begleitung,4.2,Auto,nein,49.004422,8.388494,49.009716,8.401216,Südweststadt,Innenstadt-West
892,30,weiblich,Rentner*in,alleinlebend,Grünwinkel,22:45,22:56,Rheinpark,Hofgarten,Heimweg,3.9,Auto,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
893,45,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,05:51,06:02,Filmpalast am ZKM,Hbf,Erholung,5.1,Auto,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
893,45,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,08:34,08:53,Hbf,Generalbundesanwalt,Begleitung,4.9,zu Fuß,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
893,45,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,09:56,10:38,Generalbundesanwalt,Rheinhafen,Schule/Uni,6.0,multimodal,ja,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
893,45,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,18:01,18:22,Rheinhafen,Neureuter Hauptstraße,Sport,4.8,multimodal,ja,49.009716,8.401216,49.049897,8.374259,Innenstadt-West,Neureut
893,45,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,18:34,19:01,Neureuter Hauptstraße,Filmpalast am ZKM,Heimweg,6.5,Auto,nein,49.049897,8.374259,49.009716,8.401216,Neureut,Innenstadt-West
894,79,divers,Arbeitslos,Wohngemeinschaft,Knielingen,06:53,07:06,Oststadt,Grünwinkel,Schule/Uni,3.8,Auto,nein,49.01102,8.425555,49.002502,8.354849,Oststadt,Grünwinkel
894,79,divers,Arbeitslos,Wohngemeinschaft,Knielingen,09:10,09:27,Grünwinkel,Filmpalast am ZKM,Erholung,4.7,E-Scooter,nein,49.002502,8.354849,49.009716,8.401216,Grünwinkel,Innenstadt-West
894,79,divers,Arbeitslos,Wohngemeinschaft,Knielingen,10:56,11:16,Filmpalast am ZKM,Rintheim,Einkaufen,4.7,Fahrrad,nein,49.009716,8.401216,49.018017,8.440732,Innenstadt-West,Rintheim
894,79,divers,Arbeitslos,Wohngemeinschaft,Knielingen,17:19,17:37,Rintheim,Europabad,Schule/Uni,7.5,E-Scooter,nein,49.018017,8.440732,49.009716,8.401216,Rintheim,Innenstadt-West
894,79,divers,Arbeitslos,Wohngemeinschaft,Knielingen,18:37,19:14,Europabad,Rüppurr,Freizeit,3.2,multimodal,ja,49.009716,8.401216,48.97479,8.404967,Innenstadt-West,Rüppurr
894,79,divers,Arbeitslos,Wohngemeinschaft,Knielingen,20:11,20:37,Rüppurr,Generalbundesanwalt,Begleitung,5.9,Fahrrad,nein,48.97479,8.404967,49.009716,8.401216,Rüppurr,Innenstadt-West
894,79,divers,Arbeitslos,Wohngemeinschaft,Knielingen,21:19,21:41,Generalbundesanwalt,Landesbibliothek,Erholung,5.9,multimodal,ja,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
894,79,divers,Arbeitslos,Wohngemeinschaft,Knielingen,23:06,23:32,Landesbibliothek,Oststadt,Heimweg,3.8,Fahrrad,nein,49.009716,8.401216,49.01102,8.425555,Innenstadt-West,Oststadt
895,74,männlich,Angestellt,Paar ohne Kinder,Innenstadt,06:03,06:20,Moltkestraße,Majolika Manufaktur,Arztbesuch,5.7,Auto,nein,49.014896,8.381604,49.009716,8.401216,Weststadt,Innenstadt-West
895,74,männlich,Angestellt,Paar ohne Kinder,Innenstadt,08:43,09:02,Majolika Manufaktur,ZKM,Erholung,6.5,E-Scooter,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
895,74,männlich,Angestellt,Paar ohne Kinder,Innenstadt,10:08,10:39,ZKM,Tierpark Oberwald,Erholung,6.4,ÖPNV,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
895,74,männlich,Angestellt,Paar ohne Kinder,Innenstadt,14:40,15:25,Tierpark Oberwald,Neureut,Schule/Uni,6.0,zu Fuß,nein,49.009716,8.401216,49.046406,8.377001,Innenstadt-West,Neureut
895,74,männlich,Angestellt,Paar ohne Kinder,Innenstadt,16:26,17:07,Neureut,Erbprinzenstraße,Erholung,4.6,zu Fuß,nein,49.046406,8.377001,49.008238,8.399335,Neureut,Innenstadt-West
895,74,männlich,Angestellt,Paar ohne Kinder,Innenstadt,01:02,01:18,Erbprinzenstraße,Nordstadt,Einkaufen,3.3,Fahrrad,nein,49.008238,8.399335,49.026566,8.386307,Innenstadt-West,Nordstadt
895,74,männlich,Angestellt,Paar ohne Kinder,Innenstadt,03:45,04:15,Nordstadt,Moltkestraße,Heimweg,6.1,Auto,nein,49.026566,8.386307,49.014896,8.381604,Nordstadt,Weststadt
896,77,männlich,Schüler*in,Paar ohne Kinder,Mühlburg,06:12,06:34,Rüppurrer Straße,Europabad,Arbeit,5.1,Fahrrad,nein,48.999828,8.410641,49.009716,8.401216,Südstadt,Innenstadt-West
896,77,männlich,Schüler*in,Paar ohne Kinder,Mühlburg,09:11,09:38,Europabad,Südstadt,Freizeit,5.5,Fahrrad,nein,49.009716,8.401216,49.00089,8.410593,Innenstadt-West,Südstadt
896,77,männlich,Schüler*in,Paar ohne Kinder,Mühlburg,09:51,10:12,Südstadt,Rüppurrer Straße,Heimweg,7.4,Fahrrad,nein,49.00089,8.410593,48.999828,8.410641,Südstadt,Südstadt
897,66,männlich,Rentner*in,Wohngemeinschaft,Mühlburg,06:43,07:12,Ständehaus,Gartenstraße,Einkaufen,7.1,Fahrrad,nein,49.009716,8.401216,49.004422,8.388494,Innenstadt-West,Südweststadt
897,66,männlich,Rentner*in,Wohngemeinschaft,Mühlburg,16:11,16:43,Gartenstraße,Badische Landesbibliothek,Schule/Uni,3.5,zu Fuß,nein,49.004422,8.388494,49.009716,8.401216,Südweststadt,Innenstadt-West
897,66,männlich,Rentner*in,Wohngemeinschaft,Mühlburg,17:46,18:03,Badische Landesbibliothek,Christuskirche,Freizeit,2.8,Fahrrad,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
897,66,männlich,Rentner*in,Wohngemeinschaft,Mühlburg,20:47,20:57,Christuskirche,Südstadt,Einkaufen,3.2,ÖPNV,nein,49.009716,8.401216,49.00089,8.410593,Innenstadt-West,Südstadt
897,66,männlich,Rentner*in,Wohngemeinschaft,Mühlburg,04:45,05:23,Südstadt,Wildparkstadion,Schule/Uni,4.0,E-Scooter,nein,49.00089,8.410593,49.009716,8.401216,Südstadt,Innenstadt-West
897,66,männlich,Rentner*in,Wohngemeinschaft,Mühlburg,05:41,06:08,Wildparkstadion,Stadtmuseum Karlsruhe,Schule/Uni,3.2,E-Scooter,nein,49.009716,8.401216,53.653046,12.801859,Innenstadt-West,Hagsfeld
897,66,männlich,Rentner*in,Wohngemeinschaft,Mühlburg,07:34,07:57,Stadtmuseum Karlsruhe,Ständehaus,Heimweg,3.2,zu Fuß,nein,53.653046,12.801859,49.009716,8.401216,Hagsfeld,Innenstadt-West
898,42,weiblich,Angestellt,Wohngemeinschaft,Knielingen,06:26,07:07,St. Peter und Paul Kirche,Knielinger Allee,Erholung,4.8,Fahrrad,nein,48.015827,8.033557,49.016091,8.392488,Palmbach,Innenstadt-West
898,42,weiblich,Angestellt,Wohngemeinschaft,Knielingen,11:14,11:56,Knielinger Allee,Blumenstraße,Schule/Uni,3.3,ÖPNV,nein,49.016091,8.392488,49.007734,8.397722,Innenstadt-West,Innenstadt-West
898,42,weiblich,Angestellt,Wohngemeinschaft,Knielingen,14:45,15:02,Blumenstraße,Haid-und-Neu-Straße,Freizeit,4.0,E-Scooter,nein,49.007734,8.397722,49.016149,8.437277,Innenstadt-West,Rintheim
898,42,weiblich,Angestellt,Wohngemeinschaft,Knielingen,23:46,00:16,Haid-und-Neu-Straße,Europabad,Begleitung,7.1,zu Fuß,nein,49.016149,8.437277,49.009716,8.401216,Rintheim,Innenstadt-West
898,42,weiblich,Angestellt,Wohngemeinschaft,Knielingen,05:25,05:45,Europabad,St. Peter und Paul Kirche,Heimweg,6.1,ÖPNV,nein,49.009716,8.401216,48.015827,8.033557,Innenstadt-West,Palmbach
899,73,männlich,Student*in,Wohngemeinschaft,Durlach,06:00,06:23,Hofgarten,Stadtmuseum Karlsruhe,Arbeit,5.7,zu Fuß,nein,49.009716,8.401216,53.653046,12.801859,Innenstadt-West,Hagsfeld
899,73,männlich,Student*in,Wohngemeinschaft,Durlach,14:11,14:52,Stadtmuseum Karlsruhe,Sophienstraße,Schule/Uni,4.7,Fahrrad,nein,53.653046,12.801859,49.008096,8.377471,Hagsfeld,Weststadt
899,73,männlich,Student*in,Wohngemeinschaft,Durlach,22:17,22:31,Sophienstraße,FH Karlsruhe,Einkaufen,6.1,Auto,nein,49.008096,8.377471,53.653046,12.801859,Weststadt,Hagsfeld
899,73,männlich,Student*in,Wohngemeinschaft,Durlach,01:00,01:31,FH Karlsruhe,Gartenstraße,Schule/Uni,2.8,zu Fuß,nein,53.653046,12.801859,49.004422,8.388494,Hagsfeld,Südweststadt
899,73,männlich,Student*in,Wohngemeinschaft,Durlach,05:44,06:06,Gartenstraße,Hofgarten,Heimweg,4.1,ÖPNV,nein,49.004422,8.388494,49.009716,8.401216,Südweststadt,Innenstadt-West
900,50,männlich,Selbstständig,alleinlebend,Grünwinkel,06:43,07:06,Pyramide am Marktplatz,Ludwigsplatz,Einkaufen,6.8,E-Scooter,nein,48.999157,8.471262,49.009118,8.396208,Durlach,Innenstadt-West
900,50,männlich,Selbstständig,alleinlebend,Grünwinkel,14:38,14:48,Ludwigsplatz,Oststadt,Freizeit,6.3,Auto,nein,49.009118,8.396208,49.01102,8.425555,Innenstadt-West,Oststadt
900,50,männlich,Selbstständig,alleinlebend,Grünwinkel,15:09,15:44,Oststadt,Pyramide am Marktplatz,Heimweg,5.3,Fahrrad,nein,49.01102,8.425555,48.999157,8.471262,Oststadt,Durlach
901,55,männlich,Arbeitslos,Familie mit Kindern,Knielingen,05:48,06:21,Oberwald,Hohenwettersbach,Sport,5.8,ÖPNV,nein,49.069726,8.298278,48.965523,8.481167,Knielingen,Hohenwettersbach
901,55,männlich,Arbeitslos,Familie mit Kindern,Knielingen,07:28,07:39,Hohenwettersbach,Rüppurrer Straße,Schule/Uni,7.4,zu Fuß,nein,48.965523,8.481167,48.999828,8.410641,Hohenwettersbach,Südstadt
901,55,männlich,Arbeitslos,Familie mit Kindern,Knielingen,10:10,10:27,Rüppurrer Straße,Nordstadt,Arztbesuch,6.7,Fahrrad,nein,48.999828,8.410641,49.026566,8.386307,Südstadt,Nordstadt
901,55,männlich,Arbeitslos,Familie mit Kindern,Knielingen,11:30,11:42,Nordstadt,Kriegsstraße,Arbeit,6.9,Fahrrad,nein,49.026566,8.386307,49.004556,8.419383,Nordstadt,Oststadt
901,55,männlich,Arbeitslos,Familie mit Kindern,Knielingen,13:43,14:13,Kriegsstraße,Oberwald,Heimweg,5.8,Auto,nein,49.004556,8.419383,49.069726,8.298278,Oststadt,Knielingen
902,70,männlich,Rentner*in,Wohngemeinschaft,Oststadt,06:59,07:43,Gartenstraße,Oberwald,Arztbesuch,3.3,ÖPNV,nein,49.004422,8.388494,49.069726,8.298278,Südweststadt,Knielingen
902,70,männlich,Rentner*in,Wohngemeinschaft,Oststadt,09:05,09:35,Oberwald,Badische Landesbibliothek,Erholung,7.6,Auto,nein,49.069726,8.298278,49.009716,8.401216,Knielingen,Innenstadt-West
902,70,männlich,Rentner*in,Wohngemeinschaft,Oststadt,09:46,10:16,Badische Landesbibliothek,Rheinpark,Begleitung,3.6,Auto,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
902,70,männlich,Rentner*in,Wohngemeinschaft,Oststadt,12:17,12:34,Rheinpark,Landesbibliothek,Arztbesuch,5.6,ÖPNV,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
902,70,männlich,Rentner*in,Wohngemeinschaft,Oststadt,14:56,15:21,Landesbibliothek,Gartenstraße,Heimweg,3.5,Auto,nein,49.009716,8.401216,49.004422,8.388494,Innenstadt-West,Südweststadt
903,23,weiblich,Student*in,Familie mit Kindern,Durlach,05:36,06:10,ZKM,Rheinstrandsiedlung,Einkaufen,4.4,ÖPNV,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
903,23,weiblich,Student*in,Familie mit Kindern,Durlach,06:41,07:18,Rheinstrandsiedlung,Generalbundesanwalt,Begleitung,3.5,Auto,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
903,23,weiblich,Student*in,Familie mit Kindern,Durlach,08:57,09:25,Generalbundesanwalt,Alter Schlachthof,Begleitung,6.4,multimodal,ja,49.009716,8.401216,49.005437,8.430296,Innenstadt-West,Oststadt
903,23,weiblich,Student*in,Familie mit Kindern,Durlach,13:36,14:02,Alter Schlachthof,Rüppurr,Schule/Uni,5.5,ÖPNV,nein,49.005437,8.430296,48.97479,8.404967,Oststadt,Rüppurr
903,23,weiblich,Student*in,Familie mit Kindern,Durlach,14:56,15:34,Rüppurr,ZKM,Heimweg,4.1,ÖPNV,nein,48.97479,8.404967,49.009716,8.401216,Rüppurr,Innenstadt-West
904,75,weiblich,Angestellt,Paar ohne Kinder,Oststadt,05:54,06:37,Hofgarten,Turmberg,Erholung,6.6,multimodal,ja,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
904,75,weiblich,Angestellt,Paar ohne Kinder,Oststadt,14:37,14:54,Turmberg,Blumenstraße,Einkaufen,5.6,zu Fuß,nein,49.009716,8.401216,49.007734,8.397722,Innenstadt-West,Innenstadt-West
904,75,weiblich,Angestellt,Paar ohne Kinder,Oststadt,17:19,17:52,Blumenstraße,Tierpark Oberwald,Einkaufen,5.6,ÖPNV,nein,49.007734,8.397722,49.009716,8.401216,Innenstadt-West,Innenstadt-West
904,75,weiblich,Angestellt,Paar ohne Kinder,Oststadt,02:37,03:06,Tierpark Oberwald,Wildparkstadion,Erholung,6.4,Auto,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
904,75,weiblich,Angestellt,Paar ohne Kinder,Oststadt,08:01,08:15,Wildparkstadion,Waldstadt Zentrum,Einkaufen,3.9,multimodal,ja,49.009716,8.401216,49.03498,8.441002,Innenstadt-West,Waldstadt
904,75,weiblich,Angestellt,Paar ohne Kinder,Oststadt,09:01,09:41,Waldstadt Zentrum,Hofgarten,Heimweg,6.9,multimodal,ja,49.03498,8.441002,49.009716,8.401216,Waldstadt,Innenstadt-West
905,61,männlich,Schüler*in,alleinlebend,Mühlburg,05:37,05:57,St. Elisabeth Kirche,Staatliche Kunsthalle Karlsruhe,Sport,3.8,Auto,nein,50.822247,7.74464,53.653046,12.801859,Neureut,Hagsfeld
905,61,männlich,Schüler*in,alleinlebend,Mühlburg,07:36,08:04,Staatliche Kunsthalle Karlsruhe,Marotte Figurentheater,Sport,6.8,ÖPNV,nein,53.653046,12.801859,49.009716,8.401216,Hagsfeld,Innenstadt-West
905,61,männlich,Schüler*in,alleinlebend,Mühlburg,08:26,09:08,Marotte Figurentheater,Kriegsstraße,Begleitung,5.9,Auto,nein,49.009716,8.401216,49.004556,8.419383,Innenstadt-West,Oststadt
905,61,männlich,Schüler*in,alleinlebend,Mühlburg,10:40,11:01,Kriegsstraße,Hagsfeld,Einkaufen,6.1,Fahrrad,nein,49.004556,8.419383,49.0309,8.45886,Oststadt,Hagsfeld
905,61,männlich,Schüler*in,alleinlebend,Mühlburg,12:26,12:53,Hagsfeld,Palmbach,Freizeit,5.9,E-Scooter,nein,49.0309,8.45886,48.946262,8.482302,Hagsfeld,Palmbach
905,61,männlich,Schüler*in,alleinlebend,Mühlburg,13:18,13:33,Palmbach,Citypark,Begleitung,5.9,Auto,nein,48.946262,8.482302,49.009716,8.401216,Palmbach,Innenstadt-West
905,61,männlich,Schüler*in,alleinlebend,Mühlburg,13:52,14:21,Citypark,Alter Flugplatz,Begleitung,6.7,zu Fuß,nein,49.009716,8.401216,48.881109,10.569976,Innenstadt-West,Stupferich
905,61,männlich,Schüler*in,alleinlebend,Mühlburg,16:04,16:23,Alter Flugplatz,Südstadt,Arztbesuch,6.3,E-Scooter,nein,48.881109,10.569976,49.00089,8.410593,Stupferich,Südstadt
905,61,männlich,Schüler*in,alleinlebend,Mühlburg,16:50,17:15,Südstadt,St. Elisabeth Kirche,Heimweg,5.5,zu Fuß,nein,49.00089,8.410593,50.822247,7.74464,Südstadt,Neureut
906,62,männlich,Selbstständig,Wohngemeinschaft,Oststadt,05:48,06:20,Grünwettersbach,Südstadt,Einkaufen,4.6,E-Scooter,nein,48.959057,8.466593,49.00089,8.410593,Grünwettersbach,Südstadt
906,62,männlich,Selbstständig,Wohngemeinschaft,Oststadt,07:26,08:10,Südstadt,Friedrichsplatz,Arztbesuch,5.2,zu Fuß,nein,49.00089,8.410593,49.008504,8.401002,Südstadt,Innenstadt-West
906,62,männlich,Selbstständig,Wohngemeinschaft,Oststadt,08:59,09:34,Friedrichsplatz,Rheinpark,Einkaufen,3.9,E-Scooter,nein,49.008504,8.401002,49.009716,8.401216,Innenstadt-West,Innenstadt-West
906,62,männlich,Selbstständig,Wohngemeinschaft,Oststadt,14:15,14:49,Rheinpark,Weiherfeld-Dammerstock,Erholung,5.7,E-Scooter,nein,49.009716,8.401216,48.98451,8.399765,Innenstadt-West,Weiherfeld-Dammerstock
906,62,männlich,Selbstständig,Wohngemeinschaft,Oststadt,15:03,15:20,Weiherfeld-Dammerstock,Schloss Karlsruhe,Arztbesuch,4.4,Auto,nein,48.98451,8.399765,53.653046,12.801859,Weiherfeld-Dammerstock,Hagsfeld
906,62,männlich,Selbstständig,Wohngemeinschaft,Oststadt,16:17,16:55,Schloss Karlsruhe,Gartenstraße,Einkaufen,6.7,Auto,nein,53.653046,12.801859,49.004422,8.388494,Hagsfeld,Südweststadt
906,62,männlich,Selbstständig,Wohngemeinschaft,Oststadt,19:08,19:45,Gartenstraße,Kriegsstraße,Arztbesuch,6.8,Auto,nein,49.004422,8.388494,49.004556,8.419383,Südweststadt,Oststadt
906,62,männlich,Selbstständig,Wohngemeinschaft,Oststadt,03:17,03:55,Kriegsstraße,Herrenstraße,Einkaufen,5.7,ÖPNV,nein,49.004556,8.419383,49.008363,8.397772,Oststadt,Innenstadt-West
906,62,männlich,Selbstständig,Wohngemeinschaft,Oststadt,04:55,05:34,Herrenstraße,Grünwettersbach,Heimweg,3.8,Auto,nein,49.008363,8.397772,48.959057,8.466593,Innenstadt-West,Grünwettersbach
907,49,weiblich,Arbeitslos,alleinlebend,Durlach,06:51,07:35,Grötzinger Straße,Waldstraße,Erholung,7.0,Fahrrad,nein,49.001728,8.482076,49.009111,8.395992,Durlach,Innenstadt-West
907,49,weiblich,Arbeitslos,alleinlebend,Durlach,09:33,09:56,Waldstraße,Moltkestraße,Begleitung,4.4,multimodal,ja,49.009111,8.395992,49.014896,8.381604,Innenstadt-West,Weststadt
907,49,weiblich,Arbeitslos,alleinlebend,Durlach,10:42,11:13,Moltkestraße,Rheinhafen,Sport,3.9,Fahrrad,nein,49.014896,8.381604,49.009716,8.401216,Weststadt,Innenstadt-West
907,49,weiblich,Arbeitslos,alleinlebend,Durlach,12:07,12:34,Rheinhafen,ZKM,Erholung,7.5,Auto,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
907,49,weiblich,Arbeitslos,alleinlebend,Durlach,13:34,13:57,ZKM,Grötzinger Straße,Heimweg,3.8,Auto,nein,49.009716,8.401216,49.001728,8.482076,Innenstadt-West,Durlach
908,62,männlich,Arbeitslos,Wohngemeinschaft,Knielingen,06:43,07:13,Alter Schlachthof,Badische Landesbibliothek,Begleitung,6.0,Fahrrad,nein,49.005437,8.430296,49.009716,8.401216,Oststadt,Innenstadt-West
908,62,männlich,Arbeitslos,Wohngemeinschaft,Knielingen,07:46,08:23,Badische Landesbibliothek,Marotte Figurentheater,Schule/Uni,7.0,zu Fuß,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
908,62,männlich,Arbeitslos,Wohngemeinschaft,Knielingen,09:25,10:09,Marotte Figurentheater,Pyramide am Marktplatz,Arztbesuch,4.4,zu Fuß,nein,49.009716,8.401216,48.999157,8.471262,Innenstadt-West,Durlach
908,62,männlich,Arbeitslos,Wohngemeinschaft,Knielingen,15:44,16:28,Pyramide am Marktplatz,Günther-Klotz-Anlage,Begleitung,3.2,Fahrrad,nein,48.999157,8.471262,48.998992,8.375137,Durlach,Südweststadt
908,62,männlich,Arbeitslos,Wohngemeinschaft,Knielingen,18:50,19:30,Günther-Klotz-Anlage,Südstadt,Einkaufen,4.7,zu Fuß,nein,48.998992,8.375137,49.00089,8.410593,Südweststadt,Südstadt
908,62,männlich,Arbeitslos,Wohngemeinschaft,Knielingen,22:12,22:51,Südstadt,Ettlinger Allee,Begleitung,6.6,zu Fuß,nein,49.00089,8.410593,48.985525,8.404182,Südstadt,Weiherfeld-Dammerstock
908,62,männlich,Arbeitslos,Wohngemeinschaft,Knielingen,23:05,23:19,Ettlinger Allee,Alter Schlachthof,Heimweg,3.0,E-Scooter,nein,48.985525,8.404182,49.005437,8.430296,Weiherfeld-Dammerstock,Oststadt
909,78,männlich,Arbeitslos,Wohngemeinschaft,Südweststadt,05:52,06:23,St. Peter und Paul Kirche,Sandkorn Theater,Arbeit,2.9,Auto,nein,48.015827,8.033557,49.009716,8.401216,Palmbach,Innenstadt-West
909,78,männlich,Arbeitslos,Wohngemeinschaft,Südweststadt,08:07,08:44,Sandkorn Theater,Südstadt,Arbeit,3.6,zu Fuß,nein,49.009716,8.401216,49.00089,8.410593,Innenstadt-West,Südstadt
909,78,männlich,Arbeitslos,Wohngemeinschaft,Südweststadt,09:47,10:00,Südstadt,St. Peter und Paul Kirche,Heimweg,3.1,zu Fuß,nein,49.00089,8.410593,48.015827,8.033557,Südstadt,Palmbach
910,64,divers,Schüler*in,Paar ohne Kinder,Mühlburg,06:31,07:00,St. Michael Kirche,Landesbibliothek,Sport,4.1,E-Scooter,nein,52.131589,11.639961,49.009716,8.401216,Hagsfeld,Innenstadt-West
910,64,divers,Schüler*in,Paar ohne Kinder,Mühlburg,12:31,12:58,Landesbibliothek,Haid-und-Neu-Straße,Arbeit,6.1,Auto,nein,49.009716,8.401216,49.016149,8.437277,Innenstadt-West,Rintheim
910,64,divers,Schüler*in,Paar ohne Kinder,Mühlburg,13:11,13:43,Haid-und-Neu-Straße,St. Elisabeth Kirche,Freizeit,5.2,E-Scooter,nein,49.016149,8.437277,50.822247,7.74464,Rintheim,Neureut
910,64,divers,Schüler*in,Paar ohne Kinder,Mühlburg,14:20,14:46,St. Elisabeth Kirche,Generalbundesanwalt,Einkaufen,5.3,Auto,nein,50.822247,7.74464,49.009716,8.401216,Neureut,Innenstadt-West
910,64,divers,Schüler*in,Paar ohne Kinder,Mühlburg,20:52,21:08,Generalbundesanwalt,Palmbach,Erholung,6.9,E-Scooter,nein,49.009716,8.401216,48.946262,8.482302,Innenstadt-West,Palmbach
910,64,divers,Schüler*in,Paar ohne Kinder,Mühlburg,21:31,21:50,Palmbach,Hbf,Schule/Uni,6.6,E-Scooter,nein,48.946262,8.482302,49.009716,8.401216,Palmbach,Innenstadt-West
910,64,divers,Schüler*in,Paar ohne Kinder,Mühlburg,03:26,03:39,Hbf,Günther-Klotz-Anlage,Sport,5.9,zu Fuß,nein,49.009716,8.401216,48.998992,8.375137,Innenstadt-West,Südweststadt
910,64,divers,Schüler*in,Paar ohne Kinder,Mühlburg,05:56,06:22,Günther-Klotz-Anlage,Friedrichsplatz,Begleitung,3.8,Fahrrad,nein,48.998992,8.375137,49.008504,8.401002,Südweststadt,Innenstadt-West
910,64,divers,Schüler*in,Paar ohne Kinder,Mühlburg,07:49,08:29,Friedrichsplatz,St. Michael Kirche,Heimweg,6.4,ÖPNV,nein,49.008504,8.401002,52.131589,11.639961,Innenstadt-West,Hagsfeld
911,38,weiblich,Angestellt,Paar ohne Kinder,Oststadt,06:50,07:35,Kriegsstraße,Südstadt,Schule/Uni,6.5,Auto,nein,49.004556,8.419383,49.00089,8.410593,Oststadt,Südstadt
911,38,weiblich,Angestellt,Paar ohne Kinder,Oststadt,08:41,09:19,Südstadt,Bundesverfassungsgericht,Freizeit,7.7,multimodal,ja,49.00089,8.410593,49.009716,8.401216,Südstadt,Innenstadt-West
911,38,weiblich,Angestellt,Paar ohne Kinder,Oststadt,10:39,11:02,Bundesverfassungsgericht,Nordstadt,Freizeit,5.9,ÖPNV,nein,49.009716,8.401216,49.026566,8.386307,Innenstadt-West,Nordstadt
911,38,weiblich,Angestellt,Paar ohne Kinder,Oststadt,11:57,12:29,Nordstadt,Erbprinzenstraße,Sport,3.6,zu Fuß,nein,49.026566,8.386307,49.008238,8.399335,Nordstadt,Innenstadt-West
911,38,weiblich,Angestellt,Paar ohne Kinder,Oststadt,17:49,18:18,Erbprinzenstraße,Haid-und-Neu-Straße,Freizeit,6.7,zu Fuß,nein,49.008238,8.399335,49.016149,8.437277,Innenstadt-West,Rintheim
911,38,weiblich,Angestellt,Paar ohne Kinder,Oststadt,02:16,02:57,Haid-und-Neu-Straße,Kriegsstraße,Heimweg,6.6,E-Scooter,nein,49.016149,8.437277,49.004556,8.419383,Rintheim,Oststadt
912,33,männlich,Arbeitslos,Familie mit Kindern,Durlach,06:38,07:12,Schloss Gottesaue,Weiherfeld-Dammerstock,Begleitung,5.8,Auto,nein,49.003795,8.426761,48.98451,8.399765,Oststadt,Weiherfeld-Dammerstock
912,33,männlich,Arbeitslos,Familie mit Kindern,Durlach,07:45,08:05,Weiherfeld-Dammerstock,Oberwald,Sport,5.6,ÖPNV,nein,48.98451,8.399765,49.069726,8.298278,Weiherfeld-Dammerstock,Knielingen
912,33,männlich,Arbeitslos,Familie mit Kindern,Durlach,10:55,11:11,Oberwald,Tierpark Oberwald,Schule/Uni,3.2,Auto,nein,49.069726,8.298278,49.009716,8.401216,Knielingen,Innenstadt-West
